school_code,time,pm1,pm2_5,pm10
os-slobodan-sekulic-uzice,2022-05-20T05:00:00,6.13,7.35,8.7
os-slobodan-sekulic-uzice,2022-05-20T04:00:00,4.66,5.66,6.88
os-slobodan-sekulic-uzice,2022-05-20T03:00:00,3.76,4.29,5.07
os-slobodan-sekulic-uzice,2022-05-20T02:00:00,3.45,4.02,4.7
os-slobodan-sekulic-uzice,2022-05-20T01:00:00,3.56,4.11,4.8
os-slobodan-sekulic-uzice,2022-05-20T00:00:00,3.63,4.19,4.96
os-slobodan-sekulic-uzice,2022-05-19T23:00:00,3.64,4.21,5.01
os-slobodan-sekulic-uzice,2022-05-19T22:00:00,4.05,4.76,5.73
os-slobodan-sekulic-uzice,2022-05-19T21:00:00,5.31,6.4,7.7
os-slobodan-sekulic-uzice,2022-05-19T20:00:00,8.73,10.9,12.8
os-slobodan-sekulic-uzice,2022-05-19T19:00:00,7.3,9.04,10.7
os-slobodan-sekulic-uzice,2022-05-19T18:00:00,5.35,6.47,7.63
os-slobodan-sekulic-uzice,2022-05-19T17:00:00,1.51,1.75,2.28
os-slobodan-sekulic-uzice,2022-05-19T16:00:00,1.29,1.53,2.05
os-slobodan-sekulic-uzice,2022-05-19T15:00:00,1.1,1.36,1.67
os-slobodan-sekulic-uzice,2022-05-19T14:00:00,0.85,0.94,1.3
os-slobodan-sekulic-uzice,2022-05-19T13:00:00,0.78,0.88,1.21
os-slobodan-sekulic-uzice,2022-05-19T12:00:00,0.49,0.66,1.05
os-slobodan-sekulic-uzice,2022-05-19T11:00:00,0.24,0.36,0.79
os-slobodan-sekulic-uzice,2022-05-19T10:00:00,0.78,0.92,1.41
os-slobodan-sekulic-uzice,2022-05-19T09:00:00,0.95,1.13,1.83
os-slobodan-sekulic-uzice,2022-05-19T08:00:00,1.61,1.93,2.72
os-slobodan-sekulic-uzice,2022-05-19T07:00:00,4.56,5.86,7.46
os-slobodan-sekulic-uzice,2022-05-19T06:00:00,4.25,5.43,7.0
os-slobodan-sekulic-uzice,2022-05-19T05:00:00,2.12,2.45,3.12
os-slobodan-sekulic-uzice,2022-05-19T04:00:00,1.9,2.18,2.87
os-slobodan-sekulic-uzice,2022-05-19T03:00:00,1.04,1.17,1.72
os-slobodan-sekulic-uzice,2022-05-19T02:00:00,1.15,1.4,1.94
os-slobodan-sekulic-uzice,2022-05-19T01:00:00,1.4,1.75,2.48
os-slobodan-sekulic-uzice,2022-05-19T00:00:00,1.22,1.48,2.12
os-slobodan-sekulic-uzice,2022-05-18T23:00:00,1.93,2.4,3.07
os-slobodan-sekulic-uzice,2022-05-18T22:00:00,2.17,2.56,3.35
os-slobodan-sekulic-uzice,2022-05-18T21:00:00,3.77,4.82,6.01
os-slobodan-sekulic-uzice,2022-05-18T20:00:00,6.23,7.73,9.11
os-slobodan-sekulic-uzice,2022-05-18T19:00:00,6.81,8.64,10.8
os-slobodan-sekulic-uzice,2022-05-18T18:00:00,5.3,6.62,8.21
os-slobodan-sekulic-uzice,2022-05-18T17:00:00,3.32,4.1,5.07
os-slobodan-sekulic-uzice,2022-05-18T16:00:00,1.08,1.21,1.68
os-slobodan-sekulic-uzice,2022-05-18T15:00:00,1.28,1.63,1.94
os-slobodan-sekulic-uzice,2022-05-18T14:00:00,1.77,2.13,2.58
os-slobodan-sekulic-uzice,2022-05-18T13:00:00,2.34,2.63,3.26
os-slobodan-sekulic-uzice,2022-05-18T12:00:00,2.76,3.1,3.54
os-slobodan-sekulic-uzice,2022-05-18T11:00:00,4.06,4.68,5.09
os-slobodan-sekulic-uzice,2022-05-18T10:00:00,3.37,3.8,4.45
os-slobodan-sekulic-uzice,2022-05-18T09:00:00,5.92,6.8,7.59
os-slobodan-sekulic-uzice,2022-05-18T08:00:00,14.4,18.13,19.86
os-slobodan-sekulic-uzice,2022-05-18T07:00:00,14.43,18.77,20.25
os-slobodan-sekulic-uzice,2022-05-18T06:00:00,12.14,15.27,16.23
os-slobodan-sekulic-uzice,2022-05-18T05:00:00,9.01,11.33,12.52
os-slobodan-sekulic-uzice,2022-05-18T04:00:00,11.31,14.58,15.75
os-slobodan-sekulic-uzice,2022-05-18T03:00:00,9.32,11.81,12.76
os-slobodan-sekulic-uzice,2022-05-18T02:00:00,9.72,12.41,13.55
os-slobodan-sekulic-uzice,2022-05-18T01:00:00,7.32,9.26,10.11
os-slobodan-sekulic-uzice,2022-05-18T00:00:00,7.78,9.9,10.88
os-slobodan-sekulic-uzice,2022-05-17T23:00:00,6.46,7.96,8.92
os-slobodan-sekulic-uzice,2022-05-17T22:00:00,4.59,5.61,6.3
os-slobodan-sekulic-uzice,2022-05-17T21:00:00,5.26,6.35,7.06
os-slobodan-sekulic-uzice,2022-05-17T20:00:00,7.03,8.81,9.66
os-slobodan-sekulic-uzice,2022-05-17T19:00:00,9.33,11.82,13.18
os-slobodan-sekulic-uzice,2022-05-17T18:00:00,8.48,10.58,11.63
os-slobodan-sekulic-uzice,2022-05-17T17:00:00,8.35,10.39,11.53
os-slobodan-sekulic-uzice,2022-05-17T16:00:00,11.33,14.9,16.84
os-slobodan-sekulic-uzice,2022-05-17T15:00:00,20.14,28.04,31.33
os-slobodan-sekulic-uzice,2022-05-17T14:00:00,16.68,21.27,22.51
os-slobodan-sekulic-uzice,2022-05-17T13:00:00,21.36,30.15,34.13
os-slobodan-sekulic-uzice,2022-05-17T12:00:00,11.45,14.66,16.26
os-slobodan-sekulic-uzice,2022-05-17T11:00:00,8.23,9.86,10.54
os-slobodan-sekulic-uzice,2022-05-17T10:00:00,8.45,10.07,11.06
os-slobodan-sekulic-uzice,2022-05-17T09:00:00,10.09,12.16,13.29
os-slobodan-sekulic-uzice,2022-05-17T08:00:00,9.81,11.89,13.2
os-slobodan-sekulic-uzice,2022-05-17T07:00:00,11.66,14.55,16.29
os-slobodan-sekulic-uzice,2022-05-17T06:00:00,10.77,13.14,14.42
os-slobodan-sekulic-uzice,2022-05-15T00:00:00,12.25,15.21,16.29
os-slobodan-sekulic-uzice,2022-05-14T23:00:00,11.66,14.28,15.58
os-slobodan-sekulic-uzice,2022-05-14T22:00:00,11.4,13.87,15.25
os-slobodan-sekulic-uzice,2022-05-14T21:00:00,11.52,13.93,15.31
os-slobodan-sekulic-uzice,2022-05-14T20:00:00,12.3,15.08,16.44
os-slobodan-sekulic-uzice,2022-05-14T19:00:00,12.59,15.36,17.02
os-slobodan-sekulic-uzice,2022-05-14T18:00:00,10.05,12.05,13.2
os-slobodan-sekulic-uzice,2022-05-14T17:00:00,7.98,9.32,10.38
os-slobodan-sekulic-uzice,2022-05-14T16:00:00,6.68,7.79,8.31
os-slobodan-sekulic-uzice,2022-05-14T15:00:00,5.55,6.35,7.05
os-slobodan-sekulic-uzice,2022-05-14T14:00:00,5.12,5.93,6.56
os-slobodan-sekulic-uzice,2022-05-14T13:00:00,6.97,8.21,8.87
os-slobodan-sekulic-uzice,2022-05-14T12:00:00,8.19,9.76,10.6
os-slobodan-sekulic-uzice,2022-05-14T11:00:00,8.84,11.06,12.22
os-slobodan-sekulic-uzice,2022-05-14T10:00:00,6.48,7.72,8.55
os-slobodan-sekulic-uzice,2022-05-14T09:00:00,6.48,7.54,8.3
os-slobodan-sekulic-uzice,2022-05-14T08:00:00,5.73,6.73,7.54
os-slobodan-sekulic-uzice,2022-05-14T07:00:00,8.1,9.84,10.96
os-slobodan-sekulic-uzice,2022-05-14T06:00:00,11.32,14.23,15.9
os-slobodan-sekulic-uzice,2022-05-14T05:00:00,12.34,15.53,17.14
os-slobodan-sekulic-uzice,2022-05-14T04:00:00,12.53,15.6,17.53
os-slobodan-sekulic-uzice,2022-05-14T03:00:00,11.33,14.07,15.59
os-slobodan-sekulic-uzice,2022-05-14T02:00:00,12.9,16.12,17.64
os-slobodan-sekulic-uzice,2022-05-14T01:00:00,16.71,21.56,23.41
os-slobodan-sekulic-uzice,2022-05-14T00:00:00,17.27,22.25,24.52
os-slobodan-sekulic-uzice,2022-05-13T23:00:00,17.27,22.21,24.5
os-slobodan-sekulic-uzice,2022-05-13T22:00:00,16.87,21.72,24.12
os-slobodan-sekulic-uzice,2022-05-13T21:00:00,18.0,23.42,26.28
os-slobodan-sekulic-uzice,2022-05-13T20:00:00,20.98,28.86,33.28
os-slobodan-sekulic-uzice,2022-05-13T19:00:00,18.73,24.86,27.28
os-slobodan-sekulic-uzice,2022-05-13T18:00:00,16.6,20.85,22.78
os-slobodan-sekulic-uzice,2022-05-13T17:00:00,14.54,18.2,19.59
os-slobodan-sekulic-uzice,2022-05-13T16:00:00,12.76,15.7,16.85
os-slobodan-sekulic-uzice,2022-05-13T15:00:00,12.11,14.75,15.81
os-slobodan-sekulic-uzice,2022-05-13T14:00:00,9.19,11.01,11.85
os-slobodan-sekulic-uzice,2022-05-13T13:00:00,7.07,8.36,8.99
os-slobodan-sekulic-uzice,2022-05-13T12:00:00,5.99,7.05,7.76
os-slobodan-sekulic-uzice,2022-05-13T11:00:00,5.8,6.92,7.76
os-slobodan-sekulic-uzice,2022-05-13T10:00:00,6.14,7.33,8.1
os-slobodan-sekulic-uzice,2022-05-13T09:00:00,8.12,9.93,11.0
os-slobodan-sekulic-uzice,2022-05-13T08:00:00,14.39,19.04,21.45
os-slobodan-sekulic-uzice,2022-05-13T07:00:00,17.31,23.4,26.51
os-slobodan-sekulic-uzice,2022-05-13T06:00:00,16.52,21.63,23.81
os-slobodan-sekulic-uzice,2022-05-13T05:00:00,15.82,20.51,22.26
os-slobodan-sekulic-uzice,2022-05-13T04:00:00,14.81,19.11,20.64
os-slobodan-sekulic-uzice,2022-05-13T03:00:00,13.42,17.07,18.54
os-slobodan-sekulic-uzice,2022-05-13T02:00:00,12.72,16.08,17.39
os-slobodan-sekulic-uzice,2022-05-13T01:00:00,12.05,15.23,16.55
os-slobodan-sekulic-uzice,2022-05-13T00:00:00,11.66,14.6,15.82
os-slobodan-sekulic-uzice,2022-05-12T23:00:00,10.86,13.58,14.87
os-slobodan-sekulic-uzice,2022-05-12T22:00:00,11.7,14.78,16.39
os-slobodan-sekulic-uzice,2022-05-12T21:00:00,12.05,15.13,16.84
os-slobodan-sekulic-uzice,2022-05-12T20:00:00,14.65,18.35,20.51
os-slobodan-sekulic-uzice,2022-05-12T19:00:00,14.69,18.72,21.13
os-slobodan-sekulic-uzice,2022-05-12T18:00:00,11.7,14.5,15.99
os-slobodan-sekulic-uzice,2022-05-12T17:00:00,9.53,11.71,12.87
os-slobodan-sekulic-uzice,2022-05-12T16:00:00,7.07,8.53,9.36
os-slobodan-sekulic-uzice,2022-05-12T15:00:00,6.72,8.0,8.72
os-slobodan-sekulic-uzice,2022-05-12T14:00:00,5.35,6.43,7.14
os-slobodan-sekulic-uzice,2022-05-12T13:00:00,5.88,6.99,7.61
os-slobodan-sekulic-uzice,2022-05-12T12:00:00,6.35,7.61,8.38
os-slobodan-sekulic-uzice,2022-05-12T11:00:00,6.6,7.92,8.65
os-slobodan-sekulic-uzice,2022-05-12T10:00:00,6.95,8.4,9.33
os-slobodan-sekulic-uzice,2022-05-12T09:00:00,8.62,10.54,11.47
os-slobodan-sekulic-uzice,2022-05-12T08:00:00,13.47,16.99,19.0
os-slobodan-sekulic-uzice,2022-05-12T07:00:00,17.16,22.52,25.97
os-slobodan-sekulic-uzice,2022-05-12T06:00:00,19.96,27.82,32.33
os-slobodan-sekulic-uzice,2022-05-12T05:00:00,14.98,19.01,20.5
os-slobodan-sekulic-uzice,2022-05-12T04:00:00,14.77,18.66,20.52
os-slobodan-sekulic-uzice,2022-05-12T03:00:00,14.48,18.18,19.86
os-slobodan-sekulic-uzice,2022-05-12T02:00:00,13.24,16.44,18.11
os-slobodan-sekulic-uzice,2022-05-12T01:00:00,12.97,16.09,17.62
os-slobodan-sekulic-uzice,2022-05-12T00:00:00,12.62,15.48,17.05
os-slobodan-sekulic-uzice,2022-05-11T23:00:00,12.27,15.18,16.65
os-slobodan-sekulic-uzice,2022-05-11T22:00:00,13.14,16.46,18.2
os-slobodan-sekulic-uzice,2022-05-11T21:00:00,14.91,19.26,21.52
os-slobodan-sekulic-uzice,2022-05-11T20:00:00,19.4,26.65,30.67
os-slobodan-sekulic-uzice,2022-05-11T19:00:00,18.12,24.8,29.17
os-slobodan-sekulic-uzice,2022-05-11T18:00:00,12.09,15.05,16.85
os-slobodan-sekulic-uzice,2022-05-11T17:00:00,8.25,9.76,10.71
os-slobodan-sekulic-uzice,2022-05-11T16:00:00,8.22,9.86,10.74
os-slobodan-sekulic-uzice,2022-05-11T15:00:00,7.55,9.31,10.23
os-slobodan-sekulic-uzice,2022-05-11T14:00:00,6.61,7.74,8.41
os-slobodan-sekulic-uzice,2022-05-11T13:00:00,5.88,6.81,7.43
os-slobodan-sekulic-uzice,2022-05-11T12:00:00,4.91,5.78,6.5
os-slobodan-sekulic-uzice,2022-05-11T11:00:00,3.98,4.52,5.03
os-slobodan-sekulic-uzice,2022-05-11T10:00:00,4.12,4.72,5.34
os-slobodan-sekulic-uzice,2022-05-11T09:00:00,5.21,6.12,6.64
os-slobodan-sekulic-uzice,2022-05-11T08:00:00,10.73,13.64,15.48
os-slobodan-sekulic-uzice,2022-05-11T07:00:00,13.73,18.11,21.11
os-slobodan-sekulic-uzice,2022-05-11T06:00:00,15.48,20.58,23.71
os-slobodan-sekulic-uzice,2022-05-11T05:00:00,10.85,13.53,15.03
os-slobodan-sekulic-uzice,2022-05-11T04:00:00,9.98,12.28,13.64
os-slobodan-sekulic-uzice,2022-05-11T03:00:00,10.58,13.25,14.93
os-slobodan-sekulic-uzice,2022-05-11T02:00:00,10.53,13.04,14.61
os-slobodan-sekulic-uzice,2022-05-11T01:00:00,11.18,13.82,15.43
os-slobodan-sekulic-uzice,2022-05-11T00:00:00,11.57,14.56,16.11
os-slobodan-sekulic-uzice,2022-05-10T23:00:00,12.5,15.98,17.62
os-slobodan-sekulic-uzice,2022-05-10T22:00:00,16.04,21.09,23.52
os-slobodan-sekulic-uzice,2022-05-10T21:00:00,17.75,23.51,26.33
os-slobodan-sekulic-uzice,2022-05-10T20:00:00,24.11,34.77,42.13
os-slobodan-sekulic-uzice,2022-05-10T19:00:00,24.37,35.5,43.19
os-slobodan-sekulic-uzice,2022-05-10T18:00:00,15.14,19.97,22.75
os-slobodan-sekulic-uzice,2022-05-10T17:00:00,9.92,12.27,13.7
os-slobodan-sekulic-uzice,2022-05-10T16:00:00,9.42,11.68,13.21
os-slobodan-sekulic-uzice,2022-05-10T15:00:00,7.88,9.76,11.68
os-slobodan-sekulic-uzice,2022-05-10T14:00:00,7.34,8.94,10.2
os-slobodan-sekulic-uzice,2022-05-10T13:00:00,5.72,6.65,7.5
os-slobodan-sekulic-uzice,2022-05-10T12:00:00,4.52,5.4,6.02
os-slobodan-sekulic-uzice,2022-05-10T11:00:00,4.1,4.87,5.65
os-slobodan-sekulic-uzice,2022-05-10T10:00:00,5.96,7.08,7.94
os-slobodan-sekulic-uzice,2022-05-10T09:00:00,7.68,9.3,10.37
os-slobodan-sekulic-uzice,2022-05-10T08:00:00,10.59,13.19,14.78
os-slobodan-sekulic-uzice,2022-05-10T07:00:00,9.27,11.41,13.04
os-slobodan-sekulic-uzice,2022-05-10T06:00:00,8.89,10.94,12.57
os-slobodan-sekulic-uzice,2022-05-10T05:00:00,9.56,12.06,14.16
os-slobodan-sekulic-uzice,2022-05-10T04:00:00,8.44,10.17,12.03
os-slobodan-sekulic-uzice,2022-05-10T03:00:00,7.86,9.6,11.15
os-slobodan-sekulic-uzice,2022-05-10T02:00:00,7.62,9.14,10.85
os-slobodan-sekulic-uzice,2022-05-10T01:00:00,7.99,9.58,11.17
os-slobodan-sekulic-uzice,2022-05-10T00:00:00,8.33,10.2,11.84
os-slobodan-sekulic-uzice,2022-05-09T23:00:00,8.49,10.47,12.16
os-slobodan-sekulic-uzice,2022-05-09T22:00:00,8.41,10.32,12.03
os-slobodan-sekulic-uzice,2022-05-09T21:00:00,9.25,11.33,13.29
os-slobodan-sekulic-uzice,2022-05-09T20:00:00,11.31,14.37,16.84
os-slobodan-sekulic-uzice,2022-05-09T19:00:00,15.57,20.6,23.94
os-slobodan-sekulic-uzice,2022-05-09T18:00:00,9.96,12.33,14.08
os-slobodan-sekulic-uzice,2022-05-09T17:00:00,7.38,8.78,10.32
os-slobodan-sekulic-uzice,2022-05-09T16:00:00,5.87,6.85,7.86
os-slobodan-sekulic-uzice,2022-05-09T15:00:00,5.9,6.99,7.74
os-slobodan-sekulic-uzice,2022-05-09T14:00:00,5.99,7.1,8.06
os-slobodan-sekulic-uzice,2022-05-09T13:00:00,8.14,9.79,11.22
os-slobodan-sekulic-uzice,2022-05-09T12:00:00,7.28,8.72,9.97
os-slobodan-sekulic-uzice,2022-05-09T11:00:00,6.16,7.29,8.33
os-slobodan-sekulic-uzice,2022-05-09T10:00:00,5.67,6.66,7.55
os-slobodan-sekulic-uzice,2022-05-09T09:00:00,5.91,7.06,8.16
os-slobodan-sekulic-uzice,2022-05-09T08:00:00,6.61,8.06,9.22
os-slobodan-sekulic-uzice,2022-05-09T07:00:00,6.58,7.87,9.09
os-slobodan-sekulic-uzice,2022-05-09T06:00:00,6.62,8.02,9.04
os-slobodan-sekulic-uzice,2022-05-09T05:00:00,7.76,9.31,10.49
os-slobodan-sekulic-uzice,2022-05-09T04:00:00,7.75,9.23,10.58
os-slobodan-sekulic-uzice,2022-05-09T03:00:00,6.67,7.99,9.19
os-slobodan-sekulic-uzice,2022-05-09T02:00:00,6.34,7.6,8.86
os-slobodan-sekulic-uzice,2022-05-09T01:00:00,5.84,6.98,8.27
os-slobodan-sekulic-uzice,2022-05-09T00:00:00,6.0,7.17,8.48
os-slobodan-sekulic-uzice,2022-05-08T23:00:00,6.71,8.1,9.68
os-slobodan-sekulic-uzice,2022-05-08T22:00:00,7.98,9.93,11.76
os-slobodan-sekulic-uzice,2022-05-08T21:00:00,8.92,11.14,12.98
os-slobodan-sekulic-uzice,2022-05-08T20:00:00,9.22,11.33,13.15
os-slobodan-sekulic-uzice,2022-05-08T19:00:00,8.74,10.86,12.64
os-slobodan-sekulic-uzice,2022-05-08T18:00:00,7.0,8.33,9.81
os-slobodan-sekulic-uzice,2022-05-08T17:00:00,5.41,6.5,7.91
os-slobodan-sekulic-uzice,2022-05-08T16:00:00,5.31,6.33,7.54
os-slobodan-sekulic-uzice,2022-05-08T15:00:00,7.76,9.18,10.45
os-slobodan-sekulic-uzice,2022-05-08T14:00:00,7.78,9.19,10.5
os-slobodan-sekulic-uzice,2022-05-08T13:00:00,7.68,9.05,10.15
os-slobodan-sekulic-uzice,2022-05-08T12:00:00,7.46,8.84,10.01
os-slobodan-sekulic-uzice,2022-05-08T11:00:00,8.64,10.26,11.58
os-slobodan-sekulic-uzice,2022-05-08T10:00:00,9.74,11.68,13.17
os-slobodan-sekulic-uzice,2022-05-08T09:00:00,9.82,12.03,13.37
os-slobodan-sekulic-uzice,2022-05-08T08:00:00,11.89,14.72,16.48
os-slobodan-sekulic-uzice,2022-05-08T07:00:00,13.99,17.99,20.21
os-slobodan-sekulic-uzice,2022-05-08T06:00:00,14.19,18.27,20.26
os-slobodan-sekulic-uzice,2022-05-08T05:00:00,13.77,17.88,19.86
os-slobodan-sekulic-uzice,2022-05-08T04:00:00,13.84,17.91,19.79
os-slobodan-sekulic-uzice,2022-05-08T03:00:00,14.46,18.79,20.95
os-slobodan-sekulic-uzice,2022-05-08T02:00:00,15.12,19.76,22.0
os-slobodan-sekulic-uzice,2022-05-08T01:00:00,17.17,23.03,25.42
os-slobodan-sekulic-uzice,2022-05-08T00:00:00,20.4,28.63,32.6
os-slobodan-sekulic-uzice,2022-05-07T23:00:00,20.39,28.4,32.03
os-slobodan-sekulic-uzice,2022-05-07T22:00:00,20.97,29.39,33.34
os-slobodan-sekulic-uzice,2022-05-07T21:00:00,23.26,33.58,40.22
os-slobodan-sekulic-uzice,2022-05-07T20:00:00,26.53,39.02,48.5
os-slobodan-sekulic-uzice,2022-05-07T19:00:00,27.73,41.25,51.64
os-slobodan-sekulic-uzice,2022-05-07T18:00:00,29.04,43.43,54.05
os-slobodan-sekulic-uzice,2022-05-07T17:00:00,22.49,32.18,38.2
os-slobodan-sekulic-uzice,2022-05-07T16:00:00,16.35,21.72,23.85
os-slobodan-sekulic-uzice,2022-05-07T15:00:00,14.5,18.39,20.03
os-slobodan-sekulic-uzice,2022-05-07T14:00:00,15.9,20.85,23.08
os-slobodan-sekulic-uzice,2022-05-07T13:00:00,14.77,19.1,21.15
os-slobodan-sekulic-uzice,2022-05-07T12:00:00,12.34,15.31,16.69
os-slobodan-sekulic-uzice,2022-05-07T11:00:00,12.81,15.96,17.51
os-slobodan-sekulic-uzice,2022-05-07T10:00:00,14.74,19.1,21.08
os-slobodan-sekulic-uzice,2022-05-07T09:00:00,14.09,18.42,20.09
os-slobodan-sekulic-uzice,2022-05-07T08:00:00,14.35,18.58,20.7
os-slobodan-sekulic-uzice,2022-05-07T07:00:00,16.12,21.66,23.56
os-slobodan-sekulic-uzice,2022-05-07T06:00:00,15.75,22.15,25.05
os-slobodan-sekulic-uzice,2022-05-07T05:00:00,10.58,13.57,15.02
os-slobodan-sekulic-uzice,2022-05-07T04:00:00,7.52,9.3,10.48
os-slobodan-sekulic-uzice,2022-05-07T03:00:00,7.25,9.19,10.32
os-slobodan-sekulic-uzice,2022-05-07T02:00:00,6.54,8.02,9.43
os-slobodan-sekulic-uzice,2022-05-07T01:00:00,7.17,8.89,10.16
os-slobodan-sekulic-uzice,2022-05-07T00:00:00,8.92,11.47,12.97
os-slobodan-sekulic-uzice,2022-05-06T23:00:00,10.37,13.37,15.17
os-slobodan-sekulic-uzice,2022-05-06T22:00:00,5.6,7.08,8.18
os-slobodan-sekulic-uzice,2022-05-06T21:00:00,6.68,8.0,9.25
os-slobodan-sekulic-uzice,2022-05-06T20:00:00,7.99,10.4,12.75
os-slobodan-sekulic-uzice,2022-05-06T19:00:00,9.13,11.43,12.87
os-slobodan-sekulic-uzice,2022-05-06T18:00:00,19.18,26.7,30.94
os-slobodan-sekulic-uzice,2022-05-06T17:00:00,17.8,24.36,28.05
os-slobodan-sekulic-uzice,2022-05-06T16:00:00,14.38,18.96,21.35
os-slobodan-sekulic-uzice,2022-05-06T15:00:00,10.05,13.02,14.91
os-slobodan-sekulic-uzice,2022-05-06T14:00:00,5.68,6.66,7.71
os-slobodan-sekulic-uzice,2022-05-06T13:00:00,10.5,12.88,14.35
os-slobodan-sekulic-uzice,2022-05-06T12:00:00,9.48,11.5,12.82
os-slobodan-sekulic-uzice,2022-05-06T11:00:00,8.26,9.99,11.38
os-slobodan-sekulic-uzice,2022-05-06T10:00:00,10.75,13.53,15.54
os-slobodan-sekulic-uzice,2022-05-06T09:00:00,15.62,20.82,23.56
os-slobodan-sekulic-uzice,2022-05-06T08:00:00,20.53,29.95,37.82
os-slobodan-sekulic-uzice,2022-05-06T07:00:00,20.29,27.73,31.61
os-slobodan-sekulic-uzice,2022-05-06T06:00:00,16.43,21.78,24.2
os-slobodan-sekulic-uzice,2022-05-06T05:00:00,14.93,19.15,21.11
os-slobodan-sekulic-uzice,2022-05-06T04:00:00,15.65,20.29,22.13
os-slobodan-sekulic-uzice,2022-05-06T03:00:00,13.8,17.51,19.48
os-slobodan-sekulic-uzice,2022-05-06T02:00:00,14.18,18.33,20.37
os-slobodan-sekulic-uzice,2022-05-06T01:00:00,14.46,18.49,20.45
os-slobodan-sekulic-uzice,2022-05-06T00:00:00,17.67,23.61,26.57
os-slobodan-sekulic-uzice,2022-05-05T23:00:00,23.79,34.42,41.86
os-slobodan-sekulic-uzice,2022-05-05T22:00:00,25.12,36.51,45.19
os-slobodan-sekulic-uzice,2022-05-05T21:00:00,25.11,36.4,45.36
os-slobodan-sekulic-uzice,2022-05-05T20:00:00,25.83,37.61,46.75
os-slobodan-sekulic-uzice,2022-05-05T19:00:00,24.59,35.71,44.07
os-slobodan-sekulic-uzice,2022-05-05T18:00:00,24.51,35.55,43.65
os-slobodan-sekulic-uzice,2022-05-05T17:00:00,19.96,28.43,33.05
os-slobodan-sekulic-uzice,2022-05-05T16:00:00,10.31,12.51,13.65
os-slobodan-sekulic-uzice,2022-05-05T15:00:00,9.21,10.91,11.87
os-slobodan-sekulic-uzice,2022-05-05T14:00:00,8.75,10.33,11.22
os-slobodan-sekulic-uzice,2022-05-05T13:00:00,8.48,9.85,10.62
os-slobodan-sekulic-uzice,2022-05-05T12:00:00,7.99,9.37,10.19
os-slobodan-sekulic-uzice,2022-05-05T11:00:00,7.81,9.2,10.5
os-slobodan-sekulic-uzice,2022-05-05T10:00:00,6.85,8.03,8.84
os-slobodan-sekulic-uzice,2022-05-05T09:00:00,8.72,10.46,11.55
os-slobodan-sekulic-uzice,2022-05-05T08:00:00,14.97,19.0,21.24
os-slobodan-sekulic-uzice,2022-05-05T07:00:00,19.59,27.87,33.2
os-slobodan-sekulic-uzice,2022-05-05T06:00:00,20.58,29.43,36.4
os-slobodan-sekulic-uzice,2022-05-05T05:00:00,16.26,20.73,22.38
os-slobodan-sekulic-uzice,2022-05-05T04:00:00,14.67,18.37,19.9
os-slobodan-sekulic-uzice,2022-05-05T03:00:00,14.34,17.93,19.61
os-slobodan-sekulic-uzice,2022-05-05T02:00:00,13.93,17.39,19.08
os-slobodan-sekulic-uzice,2022-05-05T01:00:00,13.59,16.93,18.73
os-slobodan-sekulic-uzice,2022-05-05T00:00:00,13.87,17.33,19.14
os-slobodan-sekulic-uzice,2022-05-04T23:00:00,15.76,19.78,21.49
os-slobodan-sekulic-uzice,2022-05-04T22:00:00,19.4,26.26,30.18
os-slobodan-sekulic-uzice,2022-05-04T21:00:00,23.59,34.35,41.2
os-slobodan-sekulic-uzice,2022-05-04T20:00:00,24.77,35.7,44.23
os-slobodan-sekulic-uzice,2022-05-04T19:00:00,21.92,31.23,36.24
os-slobodan-sekulic-uzice,2022-05-04T18:00:00,19.44,28.11,32.37
os-slobodan-sekulic-uzice,2022-05-04T17:00:00,7.01,8.44,9.58
os-slobodan-sekulic-uzice,2022-05-04T16:00:00,5.69,6.89,8.02
os-slobodan-sekulic-uzice,2022-05-04T15:00:00,10.35,12.8,14.12
os-slobodan-sekulic-uzice,2022-05-04T14:00:00,3.4,3.91,4.35
os-slobodan-sekulic-uzice,2022-05-04T13:00:00,3.67,4.12,4.66
os-slobodan-sekulic-uzice,2022-05-04T12:00:00,3.92,4.46,5.12
os-slobodan-sekulic-uzice,2022-05-04T11:00:00,3.77,4.36,5.35
os-slobodan-sekulic-uzice,2022-05-04T10:00:00,4.71,5.67,6.89
os-slobodan-sekulic-uzice,2022-05-04T09:00:00,6.27,7.83,9.24
os-slobodan-sekulic-uzice,2022-05-04T08:00:00,12.14,15.74,17.79
os-slobodan-sekulic-uzice,2022-05-04T07:00:00,15.75,21.61,25.04
os-slobodan-sekulic-uzice,2022-05-04T06:00:00,16.87,23.24,27.11
os-slobodan-sekulic-uzice,2022-05-04T05:00:00,14.57,19.05,21.07
os-slobodan-sekulic-uzice,2022-05-04T04:00:00,13.31,17.28,19.7
os-slobodan-sekulic-uzice,2022-05-04T03:00:00,12.66,16.23,18.33
os-slobodan-sekulic-uzice,2022-05-04T02:00:00,11.09,14.03,15.91
os-slobodan-sekulic-uzice,2022-05-04T01:00:00,11.1,14.05,15.9
os-slobodan-sekulic-uzice,2022-05-04T00:00:00,12.53,16.01,18.11
os-slobodan-sekulic-uzice,2022-05-03T23:00:00,14.46,19.01,21.41
os-slobodan-sekulic-uzice,2022-05-03T22:00:00,20.43,28.78,33.63
os-slobodan-sekulic-uzice,2022-05-03T21:00:00,26.6,39.18,48.46
