month,device_id,facility,date,pm1,pm2_5,pm10
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-28,84.2885,96.9725,134.0496
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-27,109.3069,125.7384,168.7495
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-26,115.7334,135.4841,186.7924
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-25,50.1763,58.3789,83.564
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-24,169.8711,200.8412,274.2306
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-23,92.4619,105.7595,142.9521
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-22,91.4098,106.5562,146.7667
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-21,117.6716,138.4296,194.9913
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-20,47.5257,55.6901,82.0967
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-19,60.3004,72.9107,107.392
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-18,34.6142,42.0394,64.337
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-17,30.8728,36.2481,54.0391
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-16,35.7951,40.1072,54.8623
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-15,114.8666,135.2631,186.1697
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-14,27.5746,31.6279,47.0222
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-13,45.0219,51.8652,76.5936
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-12,41.6584,48.6629,71.8013
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-11,21.481,25.7075,39.3239
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-10,9.2487,11.8065,19.628
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-09,43.6773,50.6929,71.0195
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-08,77.983,90.2322,122.1684
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-07,40.536,47.2862,68.045
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-06,58.6227,67.4508,93.6929
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-05,32.8981,37.6495,54.7136
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-04,11.5034,14.0051,23.2029
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-03,18.0452,21.2963,32.748
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-02,27.1496,31.4727,47.2512
2022-12,349454004448,hemijsko-tehnoloska-skola-krusevac,2022-12-01,16.332,19.6298,31.493
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-31,81.615,138.5056,164.0159
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-30,74.3732,123.523,144.7419
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-29,72.8418,121.7497,144.7859
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-28,48.3907,78.8867,94.303
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-27,63.0667,104.3823,122.7493
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-26,80.6031,135.8723,161.2107
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-25,61.5141,100.6785,118.2644
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-24,107.2714,180.5494,209.1426
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-23,79.795,135.1312,159.4056
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-22,141.0306,255.372,305.3808
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-21,85.9827,152.5105,185.2666
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-20,67.0383,118.048,145.4575
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-19,36.0682,60.467,78.0848
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-18,34.7089,58.1228,75.8027
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-17,27.412,43.7098,55.7915
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-16,18.4575,27.6288,33.4605
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-15,38.1684,65.0752,82.013
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-14,33.1773,53.1582,67.4054
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-13,37.126,60.7786,79.0704
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-12,28.5704,46.9498,61.0687
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-11,22.4569,35.512,45.2024
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-10,21.7584,32.6227,39.6889
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-09,74.6115,123.3547,143.218
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-08,43.0524,72.1113,86.8079
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-07,30.3879,48.6674,61.1503
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-06,60.8849,102.3188,121.6163
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-05,52.3713,87.3571,103.6028
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-04,19.0368,28.2087,33.7526
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-03,57.7094,97.8377,118.6923
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-02,48.8809,80.9403,96.449
2022-12,349454002AD4,os-sveti-sava-cacak,2022-12-01,20.0502,30.1135,37.3353
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-31,144.7788,169.6876,217.0874
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-30,144.3932,165.2193,210.1026
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-29,132.3534,154.8489,199.3308
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-28,89.401,101.0172,130.4681
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-27,112.3393,126.9438,159.9529
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-26,136.9688,160.5412,205.9235
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-25,75.5275,84.6533,109.2385
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-24,119.3093,135.0648,169.5213
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-23,151.0328,178.3964,227.6219
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-22,179.2724,212.7512,271.6143
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-21,144.2978,172.8903,227.6022
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-20,69.0044,81.1904,108.1812
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-19,63.5378,75.2726,103.144
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-18,34.3888,40.7783,59.5872
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-17,26.7214,31.6449,46.0775
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-16,27.5333,31.9828,44.5687
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-15,46.0168,54.8176,75.7961
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-14,39.0845,45.4477,63.6457
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-13,45.8604,53.4212,75.6714
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-12,27.9066,32.8691,48.0322
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-11,22.3556,26.7508,39.1553
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-10,28.4339,32.6678,45.1259
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-09,108.1532,123.3714,156.6331
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-08,70.7472,82.9504,108.8748
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-07,34.892,40.3476,56.942
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-06,74.7178,85.8237,110.3262
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-05,95.1397,110.275,143.4091
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-04,23.8775,28.0302,40.5208
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-03,83.3575,98.6386,130.0262
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-02,69.3224,80.2096,105.3947
2022-12,3494540041C4,os-tanasko-rajic-cacak,2022-12-01,25.1074,29.2657,42.5871
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-31,125.5843,142.7473,172.6631
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-30,126.7791,143.2437,172.7343
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-29,130.0169,148.4717,181.0669
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-28,76.7251,86.4462,108.6757
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-27,96.5027,110.7938,136.6668
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-26,133.2764,151.7148,184.7636
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-25,104.8894,117.7461,143.6536
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-24,164.1145,189.7334,227.5393
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-23,127.1797,144.824,175.2635
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-22,192.4058,228.6059,278.1109
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-21,146.8142,172.6325,214.7633
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-20,115.9609,136.3282,174.5704
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-19,50.5054,58.9449,82.0951
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-18,44.4343,52.1064,72.3165
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-17,35.4488,40.8841,58.6368
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-16,25.4195,29.6312,40.8452
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-15,60.0301,70.5911,91.4634
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-14,50.5232,56.9989,76.1345
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-13,50.0985,56.9953,78.0441
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-12,35.2256,40.3496,57.7145
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-11,29.3397,33.4075,47.6456
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-10,40.3922,44.9102,60.3467
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-09,131.2919,148.3281,178.5197
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-08,74.1334,85.2429,107.5364
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-07,44.0979,49.8469,68.1957
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-06,78.3028,88.4675,110.6598
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-05,95.7191,108.3628,134.2268
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-04,30.3906,34.3221,48.8651
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-03,103.7025,120.2029,151.0194
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-02,70.9346,79.6222,100.3581
2022-12,349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-01,32.1976,35.8936,51.5635
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-31,183.8471,220.6732,281.1505
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-30,257.4518,325.167,409.9942
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-29,150.4711,176.8453,224.4066
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-28,103.8396,119.3198,150.9989
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-27,74.5757,86.0559,114.0541
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-26,190.4539,229.0892,292.8847
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-25,202.3923,241.8238,305.5696
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-24,214.7304,256.0054,320.0825
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-23,233.1535,288.2417,364.3843
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-22,234.3011,295.5693,381.2293
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-21,133.2026,160.8912,211.2519
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-20,109.0899,130.1192,170.0026
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-19,82.5586,96.526,126.9253
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-18,42.4555,48.6325,69.3294
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-17,38.8032,42.4163,56.5934
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-16,207.2442,235.6265,284.5469
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-15,101.167,119.3972,155.0948
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-14,183.3972,220.7186,278.8084
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-13,57.8741,67.807,90.0131
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-12,43.0519,48.6476,69.2283
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-11,41.8415,46.6181,64.0309
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-10,57.3092,64.6148,81.7958
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-09,149.9563,171.4834,210.2836
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-08,92.5297,104.9098,131.3496
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-07,88.1469,99.5273,125.2863
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-06,80.3156,90.4633,112.976
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-05,58.4159,66.483,87.6341
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-04,95.8945,110.6355,139.4513
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-03,67.2603,77.2751,98.4736
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-02,36.6238,41.4911,58.6137
2022-12,0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-01,37.4858,42.0225,59.3913
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-31,96.8481,109.0161,134.3709
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-30,145.4428,165.0326,198.7038
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-29,118.9824,132.3355,161.4106
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-28,44.6661,48.2215,62.1323
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-27,49.2033,55.4995,72.2424
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-26,124.8244,141.0318,172.9708
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-25,92.4393,102.6352,125.2187
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-24,132.0656,146.6317,175.2594
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-23,142.1881,164.1138,200.5998
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-22,165.5723,193.3045,238.1223
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-21,81.0294,93.7167,120.2557
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-20,98.3003,111.1872,138.2042
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-19,43.6353,49.8988,67.9308
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-18,27.8728,32.4773,45.9074
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-17,23.3611,25.5496,34.5048
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-16,150.3186,163.2405,189.3625
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-15,84.6057,95.1303,118.5157
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-14,133.9026,152.4845,183.8136
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-13,36.5958,41.357,55.7083
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-12,25.2337,28.5306,39.5681
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-11,20.9529,22.7928,31.9165
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-10,28.5507,31.8192,42.0094
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-09,95.1941,103.379,122.8483
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-08,56.9346,62.7247,77.6412
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-07,43.4137,47.8046,61.466
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-06,43.2565,47.3427,59.7214
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-05,32.9921,36.8853,48.7112
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-04,48.5884,53.7186,67.6707
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-03,46.9338,52.2832,67.2277
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-02,22.0475,24.7935,34.5856
2022-12,0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-01,17.4744,19.4558,28.0322
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-31,141.5037,160.1332,190.0381
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-30,141.6235,161.0773,191.0828
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-29,100.5299,112.5702,136.1542
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-28,63.772,72.0886,90.4849
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-27,60.7855,67.6822,84.7433
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-26,146.6171,168.2917,201.7953
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-25,165.3474,191.5487,228.7549
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-24,152.9856,170.3416,201.2239
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-23,148.7201,176.863,211.9635
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-22,178.9333,213.3771,255.9816
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-21,121.3435,141.8065,173.8914
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-20,74.9356,90.5856,114.7617
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-19,72.0012,82.348,104.3391
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-18,31.502,36.8286,52.6026
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-17,21.9853,24.3085,34.1169
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-16,94.7087,106.8712,129.9288
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-15,91.2857,107.0938,131.5956
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-14,91.5291,103.676,125.6444
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-13,42.7402,48.8089,64.5728
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-12,30.1471,34.0905,48.0153
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-11,21.6868,24.1231,34.9442
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-10,22.884,25.6061,36.5685
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-09,38.1598,43.6929,59.2809
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-08,59.5533,67.6252,86.0442
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-07,61.3863,69.2213,87.4992
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-06,49.9177,57.7276,73.7304
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-05,43.1192,55.5296,73.7297
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-04,52.6795,60.6013,77.9934
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-03,46.6069,53.9561,68.8228
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-02,26.812,31.9807,44.6971
2022-12,0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-01,29.5881,32.6497,43.5497
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-31,168.7953,202.1759,259.0049
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-30,227.3497,291.2147,374.7885
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-29,140.3551,164.9242,210.8439
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-28,98.2798,112.7484,144.3548
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-27,69.878,80.7792,106.8854
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-26,174.021,210.3729,269.9245
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-25,183.254,220.4371,280.6317
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-24,192.3975,231.9791,294.5274
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-23,207.5795,261.3524,336.4381
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-22,211.9668,269.8812,350.3067
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-21,125.6756,150.759,196.8991
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-20,104.0099,123.0317,160.6334
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-19,78.837,91.2006,119.4651
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-18,39.4185,45.8344,66.0129
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-17,34.6509,38.9333,52.8012
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-16,174.9657,209.1574,259.0987
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-15,93.4446,111.049,143.376
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-14,169.5558,205.6704,262.7649
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-13,56.8514,65.8168,87.7558
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-12,41.1272,46.6698,66.596
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-11,39.1843,43.9981,61.1706
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-10,51.2354,59.1404,76.3445
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-09,133.332,156.2257,195.6345
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-08,82.1854,96.1612,123.0775
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-07,79.2947,91.8392,118.3553
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-06,73.7749,84.4835,107.1548
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-05,53.2887,61.2835,82.5831
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-04,88.9684,103.3339,132.1377
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-03,62.5193,72.4324,94.0994
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-02,34.4428,39.2913,55.7957
2022-12,0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-01,35.8482,40.269,56.912
2022-12,3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-31,95.9848,106.4198,136.6464
2022-12,3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-30,150.2077,167.824,209.9639
2022-12,3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-29,123.2401,135.7573,171.882
2022-12,3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-28,45.5063,48.7562,65.6362
2022-12,3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-27,53.8037,60.1749,80.9334
