device_id,facility,date,pm1,pm2_5,pm10
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-10,40.3922,44.9102,60.3467
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-09,131.2919,148.3281,178.5197
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-08,74.1334,85.2429,107.5364
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-07,44.0979,49.8469,68.1957
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-06,78.3028,88.4675,110.6598
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-05,95.7191,108.3628,134.2268
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-04,30.3906,34.3221,48.8651
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-03,103.7025,120.2029,151.0194
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-02,70.9346,79.6222,100.3581
349454002CAC,prehrambeno-ugostiteljska-skola-cacak,2022-12-01,32.1976,35.8936,51.5635
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-31,183.8471,220.6732,281.1505
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-30,257.4518,325.167,409.9942
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-29,150.4711,176.8453,224.4066
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-28,103.8396,119.3198,150.9989
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-27,74.5757,86.0559,114.0541
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-26,190.4539,229.0892,292.8847
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-25,202.3923,241.8238,305.5696
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-24,214.7304,256.0054,320.0825
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-23,233.1535,288.2417,364.3843
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-22,234.3011,295.5693,381.2293
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-21,133.2026,160.8912,211.2519
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-20,109.0899,130.1192,170.0026
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-19,82.5586,96.526,126.9253
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-18,42.4555,48.6325,69.3294
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-17,38.8032,42.4163,56.5934
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-16,207.2442,235.6265,284.5469
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-15,101.167,119.3972,155.0948
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-14,183.3972,220.7186,278.8084
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-13,57.8741,67.807,90.0131
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-12,43.0519,48.6476,69.2283
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-11,41.8415,46.6181,64.0309
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-10,57.3092,64.6148,81.7958
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-09,149.9563,171.4834,210.2836
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-08,92.5297,104.9098,131.3496
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-07,88.1469,99.5273,125.2863
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-06,80.3156,90.4633,112.976
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-05,58.4159,66.483,87.6341
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-04,95.8945,110.6355,139.4513
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-03,67.2603,77.2751,98.4736
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-02,36.6238,41.4911,58.6137
0CDC7E3DD1C4,os-rifat-burdzevic-trso-novi-pazar,2022-12-01,37.4858,42.0225,59.3913
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-31,96.8481,109.0161,134.3709
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-30,145.4428,165.0326,198.7038
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-29,118.9824,132.3355,161.4106
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-28,44.6661,48.2215,62.1323
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-27,49.2033,55.4995,72.2424
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-26,124.8244,141.0318,172.9708
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-25,92.4393,102.6352,125.2187
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-24,132.0656,146.6317,175.2594
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-23,142.1881,164.1138,200.5998
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-22,165.5723,193.3045,238.1223
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-21,81.0294,93.7167,120.2557
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-20,98.3003,111.1872,138.2042
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-19,43.6353,49.8988,67.9308
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-18,27.8728,32.4773,45.9074
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-17,23.3611,25.5496,34.5048
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-16,150.3186,163.2405,189.3625
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-15,84.6057,95.1303,118.5157
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-14,133.9026,152.4845,183.8136
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-13,36.5958,41.357,55.7083
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-12,25.2337,28.5306,39.5681
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-11,20.9529,22.7928,31.9165
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-10,28.5507,31.8192,42.0094
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-09,95.1941,103.379,122.8483
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-08,56.9346,62.7247,77.6412
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-07,43.4137,47.8046,61.466
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-06,43.2565,47.3427,59.7214
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-05,32.9921,36.8853,48.7112
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-04,48.5884,53.7186,67.6707
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-03,46.9338,52.2832,67.2277
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-02,22.0475,24.7935,34.5856
0CDC7E3DA784,os-mesa-selimovic-novi-pazar,2022-12-01,17.4744,19.4558,28.0322
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-31,141.5037,160.1332,190.0381
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-30,141.6235,161.0773,191.0828
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-29,100.5299,112.5702,136.1542
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-28,63.772,72.0886,90.4849
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-27,60.7855,67.6822,84.7433
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-26,146.6171,168.2917,201.7953
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-25,165.3474,191.5487,228.7549
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-24,152.9856,170.3416,201.2239
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-23,148.7201,176.863,211.9635
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-22,178.9333,213.3771,255.9816
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-21,121.3435,141.8065,173.8914
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-20,74.9356,90.5856,114.7617
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-19,72.0012,82.348,104.3391
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-18,31.502,36.8286,52.6026
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-17,21.9853,24.3085,34.1169
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-16,94.7087,106.8712,129.9288
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-15,91.2857,107.0938,131.5956
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-14,91.5291,103.676,125.6444
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-13,42.7402,48.8089,64.5728
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-12,30.1471,34.0905,48.0153
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-11,21.6868,24.1231,34.9442
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-10,22.884,25.6061,36.5685
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-09,38.1598,43.6929,59.2809
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-08,59.5533,67.6252,86.0442
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-07,61.3863,69.2213,87.4992
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-06,49.9177,57.7276,73.7304
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-05,43.1192,55.5296,73.7297
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-04,52.6795,60.6013,77.9934
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-03,46.6069,53.9561,68.8228
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-02,26.812,31.9807,44.6971
0CDC7E3CB23C,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-01,29.5881,32.6497,43.5497
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-31,168.7953,202.1759,259.0049
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-30,227.3497,291.2147,374.7885
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-29,140.3551,164.9242,210.8439
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-28,98.2798,112.7484,144.3548
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-27,69.878,80.7792,106.8854
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-26,174.021,210.3729,269.9245
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-25,183.254,220.4371,280.6317
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-24,192.3975,231.9791,294.5274
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-23,207.5795,261.3524,336.4381
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-22,211.9668,269.8812,350.3067
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-21,125.6756,150.759,196.8991
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-20,104.0099,123.0317,160.6334
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-19,78.837,91.2006,119.4651
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-18,39.4185,45.8344,66.0129
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-17,34.6509,38.9333,52.8012
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-16,174.9657,209.1574,259.0987
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-15,93.4446,111.049,143.376
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-14,169.5558,205.6704,262.7649
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-13,56.8514,65.8168,87.7558
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-12,41.1272,46.6698,66.596
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-11,39.1843,43.9981,61.1706
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-10,51.2354,59.1404,76.3445
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-09,133.332,156.2257,195.6345
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-08,82.1854,96.1612,123.0775
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-07,79.2947,91.8392,118.3553
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-06,73.7749,84.4835,107.1548
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-05,53.2887,61.2835,82.5831
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-04,88.9684,103.3339,132.1377
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-03,62.5193,72.4324,94.0994
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-02,34.4428,39.2913,55.7957
0CDC7E3DDCFC,os-rifat-burdzevic-trso-novi-pazar,2022-12-01,35.8482,40.269,56.912
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-31,95.9848,106.4198,136.6464
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-30,150.2077,167.824,209.9639
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-29,123.2401,135.7573,171.882
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-28,45.5063,48.7562,65.6362
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-27,53.8037,60.1749,80.9334
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-26,119.4263,132.4341,168.8811
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-25,92.0721,101.251,128.8187
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-24,132.1896,144.3462,179.3772
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-23,139.1822,158.0055,201.2777
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-22,155.6965,178.4269,229.023
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-21,80.2497,90.8783,121.4597
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-20,96.7315,107.2582,139.269
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-19,39.5931,44.9993,64.479
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-18,29.3121,33.9187,49.8256
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-17,24.704,27.0327,37.2321
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-16,148.6398,159.8218,193.0288
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-15,85.248,94.7538,123.5552
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-14,140.9789,157.8784,199.3466
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-13,37.1622,41.4363,58.9042
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-12,24.7429,27.9899,40.1734
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-11,20.4999,22.4888,32.5087
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-10,30.1391,33.5731,45.7926
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-09,81.1631,86.6772,108.6169
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-08,56.4589,61.6925,79.7352
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-07,44.7295,48.7601,65.4792
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-06,46.1186,49.9403,65.0037
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-05,34.6688,38.4277,52.5985
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-04,49.0181,53.5741,70.2393
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-03,47.9496,52.8628,71.4004
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-02,22.7914,25.6138,36.6386
3494540037EC,os-mesa-selimovic-novi-pazar,2022-12-01,16.6645,18.6449,27.5913
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-31,126.9011,138.5924,171.6437
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-30,127.3423,139.1349,172.2867
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-29,90.0763,97.5403,123.1494
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-28,57.8894,63.2722,82.5945
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-27,55.0473,59.8006,77.5185
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-26,134.5195,148.3881,184.9922
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-25,151.607,168.275,209.0641
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-24,138.4476,149.0716,182.693
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-23,137.2522,155.7646,194.236
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-22,164.7829,187.3303,234.5578
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-21,113.9099,127.7882,162.8712
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-20,69.3686,80.3406,106.174
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-19,66.5906,74.0515,97.066
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-18,29.7317,34.2389,49.7882
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-17,20.4008,22.4565,32.1573
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-16,85.8057,93.5028,118.0648
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-15,82.3351,92.6721,118.6501
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-14,83.7377,91.982,115.7526
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-13,38.9161,43.6899,59.8825
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-12,28.5144,31.7741,45.4303
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-11,19.9857,22.2349,32.7566
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-10,21.3496,23.7576,34.6245
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-09,35.9731,40.2588,55.9335
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-08,56.0002,61.5989,80.559
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-07,57.4658,62.9112,81.8819
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-06,46.832,52.3988,69.0842
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-05,41.972,50.961,69.8037
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-04,49.2745,55.0102,72.9448
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-03,43.8018,49.1828,64.664
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-02,25.7025,29.7377,42.3926
0CDC7E3DC268,os-halifa-bin-zaid-al-nahjan-dojevice,2022-12-01,27.5501,30.0842,41.1525
349454004704,os-raska,2022-12-30,72.5711,80.5377,102.6833
349454004704,os-raska,2022-12-29,96.8063,106.3543,130.7438
349454004704,os-raska,2022-12-28,55.6708,59.9327,75.6664
349454004704,os-raska,2022-12-27,43.5873,47.4314,61.734
349454004704,os-raska,2022-12-26,74.3844,82.7327,104.7461
349454004704,os-raska,2022-12-25,60.0092,66.7485,86.3235
349454004704,os-raska,2022-12-24,84.3221,90.6768,111.5436
349454004704,os-raska,2022-12-23,96.2612,104.0969,126.2179
349454004704,os-raska,2022-12-22,67.4077,76.6673,98.2924
349454004704,os-raska,2022-12-21,83.9247,98.3115,125.1475
349454004704,os-raska,2022-12-20,68.6112,77.1996,98.1573
349454004704,os-raska,2022-12-19,49.5578,55.6646,73.7421
349454004704,os-raska,2022-12-18,30.7208,35.8229,51.0308
349454004704,os-raska,2022-12-17,17.8931,19.5882,28.0633
349454004704,os-raska,2022-12-16,61.8719,63.651,78.865
349454004704,os-raska,2022-12-15,76.0077,82.6743,102.2626
349454004704,os-raska,2022-12-14,106.0066,116.5127,142.2521
349454004704,os-raska,2022-12-13,37.6913,43.6929,59.111
349454004704,os-raska,2022-12-12,25.9468,29.4936,41.3482
349454004704,os-raska,2022-12-11,17.1296,19.3971,28.0533
349454004704,os-raska,2022-12-10,15.6694,17.8778,26.6941
349454004704,os-raska,2022-12-09,40.6122,44.1219,60.2956
349454004704,os-raska,2022-12-08,52.8252,57.8722,74.2508
349454004704,os-raska,2022-12-07,37.5481,41.0689,54.5423
349454004704,os-raska,2022-12-06,46.526,50.127,64.2628
349454004704,os-raska,2022-12-05,46.3508,50.9758,67.1124
349454004704,os-raska,2022-12-04,36.4291,40.1266,54.7485
349454004704,os-raska,2022-12-03,41.9689,46.4345,61.3673
349454004704,os-raska,2022-12-02,33.918,37.3046,51.7537
349454004704,os-raska,2022-12-01,20.9785,23.1869,32.6953
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-20,51.3889,60.3984,80.544
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-19,59.4061,67.8108,88.4736
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-18,33.5176,39.6882,57.2624
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-17,19.7095,22.4109,32.1514
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-16,47.482,52.5935,67.1565
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-15,73.0085,81.5399,102.2627
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-14,92.6531,104.2928,129.4563
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-13,28.8391,33.6063,47.1435
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-12,25.5808,29.8274,42.8109
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-11,20.8458,24.3017,35.8454
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-10,6.5639,9.4217,16.9595
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-09,21.0406,26.0277,38.4386
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-08,47.8276,54.043,70.6097
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-07,36.6027,41.3734,56.0079
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-06,44.0146,49.2202,62.9993
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-05,33.7227,38.5566,52.1129
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-04,31.0646,35.3754,48.4406
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-03,49.7244,55.8378,72.001
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-02,25.1615,28.673,41.0213
0CDC7E3DD6EC,os-sutjeska-raska,2022-12-01,22.6447,25.9476,37.2469
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-31,41.8572,46.3572,63.9203
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-30,43.2386,47.3912,64.9822
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-29,45.2671,51.1026,69.9357
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-28,33.4353,36.9836,49.0781
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-27,26.0605,29.0735,40.4636
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-26,41.3298,46.86,64.5728
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-25,40.2307,45.0878,61.3073
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-24,68.9674,75.4915,94.5621
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-23,58.666,64.6584,82.7061
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-22,69.3516,79.1368,100.5462
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-21,50.6934,59.6319,81.6858
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-20,42.4517,48.7998,69.4109
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-19,39.1165,44.7901,63.1235
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-18,28.7724,33.9164,48.6097
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-17,14.12,16.2703,23.9985
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-16,30.7547,33.2592,45.2971
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-15,44.3133,48.5255,63.9215
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-14,58.7335,64.3114,82.2087
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-13,24.1634,27.9908,39.7252
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-12,17.6934,20.6701,29.6892
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-11,10.5784,12.7777,19.3769
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-10,6.6535,9.1962,15.668
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-09,19.8613,23.5062,33.5437
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-08,40.6043,44.8843,58.2476
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-07,26.8603,29.6901,40.0621
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-06,33.3214,36.7985,49.8347
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-05,40.4957,45.014,60.3808
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-04,29.5364,32.9837,45.6079
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-03,49.2863,55.1815,71.1689
0CDC7E3D9D40,os-josif-pancic-baljevac,2022-12-02,31.594,34.8238,47.0258
